eGRID2010 Version 1.1 State File (Year 2007 Data),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This state file has 51 records and 111 data elements.  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eGRID2010 year 2007 file state sequence number,State abbreviation,FIPS State code,State nameplate capacity (MW),State annual heat input (MMBtu),State ozone season heat input (MMBtu),State annual net generation (MWh),State ozone season net generation (MWh),State annual NOx emissions (tons),State ozone season NOx emissions (tons),State annual SO2 emissions (tons),State annual CO2 emissions (tons),State annual CH4 emissions (lbs),State annual N2O emissions (lbs),State annual CO2 equivalent emissions (tons),State annual Hg emissions (lbs),State annual NOx total output emission rate (lb/MWh),State ozone season NOx total output emission rate (lb/MWh),State annual SO2 total output emission rate (lb/MWh),State annual CO2 total output emission rate (lb/MWh),State annual CH4 total output emission rate (lb/GWh),State annual N2O total output emission rate (lb/GWh),State annual CO2 equivalent total output emission rate (lb/MWh),State annual Hg total output emission rate (lb/GWh),State annual NOx input emission rate (lb/MMBtu),State ozone season NOx input emission rate (lb/MMBtu),State annual SO2 input emission rate (lb/MMBtu),State annual CO2 input emission rate (lb/MMBtu),State annual Hg input emission rate (lb/BBtu),State annual NOx combustion output emission rate (lb/MWh),State ozone season NOx combustion output emission rate (lb/MWh),State annual SO2 combustion output emission rate (lb/MWh),State annual CO2 combustion output emission rate (lb/MWh),State annual CH4 combustion output emission rate (lb/GWh),State annual N2O combustion output emission rate (lb/GWh),State annual Hg combustion output emission rate (lb/GWh),State annual NOx coal output emission rate (lb/MWh),State annual NOx oil output emission rate (lb/MWh),State annual NOx gas output emission rate (lb/MWh),State annual NOx fossil fuel output emission rate (lb/MWh),State ozone season NOx coal output emission rate (lb/MWh),State ozone season NOx oil output emission rate (lb/MWh),State ozone season NOx gas output emission rate (lb/MWh),State ozone season NOx fossil fuel output emission rate (lb/MWh),State annual SO2 coal output emission rate (lb/MWh),State annual SO2 oil output emission rate (lb/MWh),State annual SO2 gas output emission rate (lb/MWh),State annual SO2 fossil fuel output emission rate (lb/MWh),State annual CO2 coal output emission rate (lb/MWh),State annual CO2 oil output emission rate (lb/MWh),State annual CO2 gas output emission rate (lb/MWh),State annual CO2 fossil fuel output emission rate (lb/MWh),State annual Hg coal output emission rate (lb/GWh),State annual Hg fossil fuel output emission rate (lb/GWh),State annual NOx coal input emission rate (lb/MMBtu),State annual NOx oil input emission rate (lb/MMBtu),State annual NOx gas input emission rate (lb/MMBtu),State annual NOx fossil fuel input emission rate (lb/MMBtu),State ozone season NOx coal input emission rate (lb/MMBtu),State ozone season NOx oil input emission rate (lb/MMBtu),State ozone season NOx gas input emission rate (lb/MMBtu),State ozone season NOx fossil fuel input emission rate (lb/MMBtu),State annual SO2 coal input emission rate (lb/MMBtu),State annual SO2 oil input emission rate (lb/MMBtu),State annual SO2 gas input emission rate (lb/MMBtu),State annual SO2 fossil fuel input emission rate (lb/MMBtu),State annual CO2 coal input emission rate (lb/MMBtu),State annual CO2 oil input emission rate (lb/MMBtu),State annual CO2 gas input emission rate (lb/MMBtu),State annual CO2 fossil fuel input emission rate (lb/MMBtu),State annual Hg coal input emission rate (lb/BBtu),State annual Hg fossil fuel input emission rate (lb/BBtu),State annual NOx non-baseload output emission rate (lb/MWh),State ozone season NOx non-baseload output emission rate (lb/MWh),State annual SO2 non-baseload output emission rate (lb/MWh) ,State annual CO2 non-baseload  output emission rate (lb/MWh) ,State annual CH4 non-baseload output emission rate (lb/GWh),State annual N2O non-baseload output emission rate (lb/GWh),State annual Hg non-baseload  output emission rate (lb/GWh) ,State annual coal net generation (MWh),State annual oil net generation (MWh),State annual gas net generation (MWh),State annual nuclear net generation (MWh),State annual hydro net generation (MWh),State annual biomass net generation (MWh),State annual wind net generation (MWh),State annual solar net generation (MWh),State annual geothermal net generation (MWh),State annual other fossil net generation (MWh),State annual other unknown/ purchased fuel net generation (MWh),State annual total nonrenewables net generation (MWh),State annual total renewables net generation (MWh),State annual total nonhydro renewables net generation (MWh),State annual total combustion net generation (MWh),State annual total noncombustion net generation (MWh),State coal generation percent (resource mix),State oil generation percent (resource mix),State gas generation percent (resource mix),State nuclear generation percent (resource mix),State hydro generation percent (resource mix),State biomass generation percent (resource mix),State wind generation percent (resource mix),State solar generation percent (resource mix),State geothermal generation percent (resource mix),State other fossil  generation percent (resource mix),State other unknown/ purchased fuel generation percent (resource mix),State total nonrenewables generation percent (resource mix),State total renewables generation percent (resource mix),State total nonhydro renewables generation percent (resource mix),State total combustion generation percent (resource mix),State total noncombustion generation percent (resource mix),,,,,,,,,,,,
10,FL,12,"63,473.2","1,805,437,214.8","883,750,145.8","231,143,712.5","110,917,578.2","233,164.23","109,593.39","412,317.22","145,312,945.9","9,490,446.0","3,737,078.8","145,991,842.8",N/A,2.0175,1.9761,3.5676,"1,257.34",41.06,16.17,"1,263.21",N/A,0.2583,0.2480,0.4568,160.97,N/A,2.3120,2.2646,4.0884,"1,440.88",47.05,18.53,N/A,3.8288,3.0212,0.5632,1.9599,3.7524,3.1662,0.6516,1.9295,6.1984,8.4698,0.6396,3.2610,"1,913.35","1,930.65",855.84,"1,326.79",N/A,N/A,0.4043,0.2680,0.0822,0.2410,0.3929,0.2803,0.0924,0.2339,0.6545,0.7513,0.0934,0.4009,202.03,171.26,124.96,163.12,N/A,N/A,1.7074,1.7143,2.9994,"1,317.15",43.38,12.51,N/A,"67,908,114.6","20,202,867.4","106,035,064.3","29,289,289.0","154,446.0","4,209,257.5",0.0,0.0,0.0,"1,390,732.6","1,953,941.0","226,780,009.0","4,363,703.5","4,209,257.5","201,699,977.5","29,443,735.0",29.3792,8.7404,45.8741,12.6715,0.0668,1.8211,0.0000,0.0000,0.0000,0.6017,0.8453,98.1121,1.8879,1.8211,87.2617,12.7383,,,,,,,,,,,,
11,GA,13,"39,725.1","1,061,991,478.6","501,630,568.8","145,000,880.2","67,868,827.5","112,749.70","36,932.09","656,549.56","101,695,384.7","2,883,526.7","3,347,770.4","102,244,566.1",N/A,1.5552,1.0883,9.0558,"1,402.69",19.89,23.09,"1,410.26",N/A,0.2123,0.1472,1.2364,191.52,N/A,2.0400,1.4276,11.8788,"1,839.95",26.09,30.29,N/A,2.3656,4.2056,0.1593,2.0571,1.6774,4.5777,0.1831,1.3997,14.0911,37.1374,0.0050,12.1924,"2,073.22","1,256.36",932.65,"1,902.74",N/A,N/A,0.2340,0.7042,0.0203,0.2108,0.1659,0.6861,0.0229,0.1447,1.3936,6.2183,0.0006,1.2497,205.04,210.37,118.91,195.02,N/A,N/A,1.9261,1.5013,9.0385,"1,490.65",25.62,19.67,N/A,"90,297,529.2","782,290.8","16,075,515.0","32,544,998.0","1,914,539.0","3,307,608.8",0.0,0.0,0.0,"78,399.4",0.0,"139,778,732.4","5,222,147.8","3,307,608.8","110,541,343.2","34,459,537.0",62.2738,0.5395,11.0865,22.4447,1.3204,2.2811,0.0000,0.0000,0.0000,0.0541,0.0000,96.3985,3.6015,2.2811,76.2349,23.7651,,,,,,,,,,,,
12,HI,15,"2,673.9","105,528,673.9","45,428,504.0","11,533,349.6","5,002,257.8","27,369.79","11,850.82","45,363.97","8,903,185.2","1,191,239.4","243,537.4","8,953,441.5",N/A,4.7462,4.7382,7.8666,"1,543.90",103.29,21.12,"1,552.62",N/A,0.5187,0.5217,0.8597,168.73,N/A,4.9886,4.9802,8.2683,"1,622.75",108.56,22.19,N/A,9.3361,4.0918,N/A,4.8474,8.9898,4.1523,N/A,4.8634,31.1125,3.7027,N/A,7.7082,"1,905.63","1,586.07",N/A,"1,628.16",N/A,N/A,1.0021,0.4255,N/A,0.5075,1.0007,0.4325,N/A,0.5128,3.3393,0.3850,N/A,0.8070,204.53,164.92,N/A,170.45,N/A,N/A,5.0426,5.1363,4.5662,"1,635.53",111.47,19.40,N/A,"1,578,931.3","8,914,207.3",0.0,0.0,"92,343.4","275,291.5","238,184.0",0.0,"229,886.0","204,506.0",0.0,"10,697,644.6","835,704.9","743,361.5","10,972,936.1","560,413.4",13.6901,77.2907,0.0000,0.0000,0.8007,2.3869,2.0652,0.0000,1.9932,1.7732,0.0000,92.7540,7.2460,6.4453,95.1409,4.8591,,,,,,,,,,,,
13,IA,19,"13,589.1","444,257,980.8","192,490,402.8","49,790,355.0","21,305,798.6","57,201.13","23,284.22","143,066.18","44,340,716.1","1,045,355.6","1,467,402.4","44,579,139.7",N/A,2.2977,2.1857,5.7467,"1,781.10",21.00,29.47,"1,790.67",N/A,0.2575,0.2419,0.6441,199.62,N/A,2.7533,2.6191,6.8862,"2,134.26",25.16,35.32,N/A,2.8986,8.6393,0.2718,2.7305,2.7311,9.6567,0.3342,2.5993,7.4373,4.3470,0.0097,6.9051,"2,230.46","2,577.59",933.01,"2,140.11",N/A,N/A,0.2661,0.5501,0.0346,0.2553,0.2482,0.5362,0.0409,0.2397,0.6827,0.2768,0.0012,0.6457,204.73,164.13,118.86,200.12,N/A,N/A,2.7462,2.7243,6.4866,"2,052.52",25.53,32.54,N/A,"37,985,566.4","311,914.7","3,090,878.6","4,518,875.0","962,346.0","150,218.5","2,757,814.0",0.0,0.0,"12,622.8",119.0,"45,919,976.5","3,870,378.5","2,908,032.5","41,551,320.0","8,239,035.0",76.2910,0.6265,6.2078,9.0758,1.9328,0.3017,5.5389,0.0000,0.0000,0.0254,0.0002,92.2267,7.7733,5.8406,83.4525,16.5475,,,,,,,,,,,,
14,ID,16,"3,698.4","16,855,549.0","7,890,743.2","11,484,090.6","5,937,724.5",790.74,347.99,"1,442.51","801,889.2","154,896.2","28,590.2","807,947.1",N/A,0.1377,0.1172,0.2512,139.65,13.49,2.49,140.71,N/A,0.0938,0.0882,0.1712,95.15,N/A,0.6906,0.5878,1.2598,700.30,67.64,12.48,N/A,6.3377,25.6536,0.2538,0.5878,6.7641,25.7111,0.3771,0.6736,18.4483,2.1364,0.0055,1.0120,"1,481.94","1,715.62",890.50,922.84,N/A,N/A,0.8370,2.4380,0.0340,0.0786,0.8689,2.4380,0.0409,0.0736,2.4364,0.2030,0.0007,0.1354,195.71,163.04,119.19,123.42,N/A,N/A,0.6126,0.7455,1.0326,742.84,55.72,10.79,N/A,"83,564.2",134.0,"1,657,254.9",0.0,"9,021,690.0","480,581.5","172,267.0",0.0,0.0,0.0,"68,599.0","1,809,552.1","9,674,538.5","652,848.5","2,290,133.6","9,193,957.0",0.7277,0.0012,14.4309,0.0000,78.5582,4.1848,1.5000,0.0000,0.0000,0.0000,0.5973,15.7570,84.2430,5.6848,19.9418,80.0582,,,,,,,,,,,,
15,IL,17,"48,543.2","1,115,032,466.2","487,230,127.9","200,257,304.4","86,248,579.1","122,678.89","35,133.58","290,876.32","110,803,587.4","2,585,640.7","3,650,092.1","111,396,500.9",N/A,1.2252,0.8147,2.9050,"1,106.61",12.91,18.23,"1,112.53",N/A,0.2200,0.1442,0.5217,198.75,N/A,2.3658,1.5731,5.6094,"2,136.79",24.93,35.20,N/A,2.4952,2.4125,0.6472,2.3580,1.6616,2.0188,0.5698,1.5467,6.0575,0.1499,0.4842,5.6389,"2,238.44",203.50,"1,035.90","2,148.01",N/A,N/A,0.2288,1.9294,0.0749,0.2197,0.1505,1.9248,0.0650,0.1433,0.5555,0.1199,0.0560,0.5254,205.27,162.75,119.86,200.13,N/A,N/A,2.6731,1.6571,5.3861,"2,007.30",24.66,30.98,N/A,"95,274,268.9","118,935.1","7,541,527.0","95,728,845.0","153,727.4","620,325.2","664,427.0",0.0,0.0,"155,249.0",0.0,"198,818,824.9","1,438,479.6","1,284,752.2","103,710,305.1","96,546,999.4",47.5759,0.0594,3.7659,47.8029,0.0768,0.3098,0.3318,0.0000,0.0000,0.0775,0.0000,99.2817,0.7183,0.6416,51.7885,48.2115,,,,,,,,,,,,
16,IN,18,"30,085.4","1,330,347,586.8","574,706,937.1","130,690,574.2","55,946,856.7","201,840.53","57,281.91","722,497.96","134,051,476.0","3,106,741.6","4,453,239.4","134,774,348.9",N/A,3.0888,2.0477,11.0566,"2,051.43",23.77,34.07,"2,062.50",N/A,0.3034,0.1993,1.0862,201.53,N/A,3.0995,2.0548,11.0948,"2,058.52",23.85,34.19,N/A,3.2226,-28.8025,0.2822,3.1047,2.1447,-86.6261,0.2877,2.0562,11.7087,-2.8000,0.0074,11.1432,"2,122.86","-2,242.55","1,036.83","2,067.92",N/A,N/A,0.3119,2.0941,0.0323,0.3031,0.2056,2.4380,0.0336,0.1994,1.1334,0.2036,0.0008,1.0880,205.48,163.04,118.72,201.91,N/A,N/A,3.2287,2.2957,12.6703,"2,064.88",24.73,32.67,N/A,"122,802,897.2","169,976.8","4,064,399.8",0.0,"449,936.0","230,113.6",0.0,0.0,0.0,"2,607,649.9","365,600.8","130,010,524.6","680,049.6","230,113.6","130,240,638.2","449,936.0",93.9646,0.1301,3.1099,0.0000,0.3443,0.1761,0.0000,0.0000,0.0000,1.9953,0.2797,99.4796,0.5204,0.1761,99.6557,0.3443,,,,,,,,,,,,
17,KS,20,"12,062.3","431,291,103.4","192,329,899.4","50,122,195.7","21,912,470.7","70,517.81","28,938.26","115,790.48","43,128,004.9","1,005,625.8","1,420,936.3","43,358,809.1",N/A,2.8138,2.6413,4.6203,"1,720.91",20.06,28.35,"1,730.12",N/A,0.3270,0.3009,0.5369,199.99,N/A,3.6547,3.4306,6.0011,"2,235.19",26.06,36.82,N/A,3.6719,34.7833,3.2626,3.6547,3.3632,32.0610,3.3885,3.3688,6.3217,2.5864,0.0172,6.0011,"2,276.19","2,401.71","1,468.62","2,235.19",N/A,N/A,0.3304,2.2380,0.2646,0.3270,0.3030,2.0788,0.2775,0.3009,0.5688,0.1664,0.0014,0.5369,204.81,154.53,119.09,199.99,N/A,N/A,4.1765,4.0056,5.7256,"2,153.50",28.33,29.75,N/A,"36,250,263.1","207,148.5","2,132,609.1","10,369,136.0","10,501.0",0.0,"1,152,538.0",0.0,0.0,0.0,0.0,"48,959,156.7","1,163,039.0","1,152,538.0","38,590,020.7","11,532,175.0",72.3238,0.4133,4.2548,20.6877,0.0210,0.0000,2.2995,0.0000,0.0000,0.0000,0.0000,97.6796,2.3204,2.2995,76.9919,23.0081,,,,,,,,,,,,
18,KY,21,"23,415.5","1,004,788,653.1","439,471,524.8","97,225,319.4","41,922,934.9","175,398.81","40,372.27","380,338.47","101,862,091.3","2,379,341.1","3,440,496.2","102,420,351.3",N/A,3.6081,1.9260,7.8239,"2,095.38",24.47,35.39,"2,106.87",N/A,0.3491,0.1837,0.7571,202.75,N/A,3.6711,1.9597,7.9605,"2,131.97",24.90,36.00,N/A,3.7051,31.8609,0.7673,3.6801,1.9661,31.8766,0.6852,1.9495,8.0593,5.0284,0.0187,7.9895,"2,148.94","2,130.75","1,406.61","2,142.50",N/A,N/A,0.3521,2.4380,0.0650,0.3494,0.1853,2.4380,0.0588,0.1835,0.7660,0.3848,0.0016,0.7585,204.24,163.04,119.08,203.41,N/A,N/A,3.6463,2.1238,8.8557,"2,121.27",25.59,35.23,N/A,"90,483,059.2","2,791,298.5","1,801,082.9",0.0,"1,668,587.0","465,623.0",0.0,0.0,0.0,"15,668.7",0.0,"95,091,109.4","2,134,210.0","465,623.0","95,556,732.4","1,668,587.0",93.0653,2.8710,1.8525,0.0000,1.7162,0.4789,0.0000,0.0000,0.0000,0.0161,0.0000,97.8049,2.1951,0.4789,98.2838,1.7162,,,,,,,,,,,,
19,LA,22,"29,685.1","685,351,024.9","327,481,282.5","92,578,328.7","42,856,816.7","62,684.95","29,557.99","89,651.98","50,112,665.1","2,142,626.2","1,081,046.5","50,302,724.9",N/A,1.3542,1.3794,1.9368,"1,082.60",23.14,11.68,"1,086.71",N/A,0.1829,0.1805,0.2616,146.24,N/A,1.6789,1.7101,2.4012,"1,342.17",28.69,14.48,N/A,2.2357,11.6999,1.3716,1.7104,2.1063,9.2610,1.4444,1.6996,5.5904,134.3471,0.0913,2.3321,"2,007.15","3,250.24","1,054.62","1,416.80",N/A,N/A,0.2260,0.8101,0.1537,0.1840,0.2120,0.8099,0.1598,0.1814,0.5652,9.3017,0.0102,0.2509,202.92,225.04,118.19,152.42,N/A,N/A,1.7741,1.7471,1.6910,"1,251.05",25.57,8.81,N/A,"23,051,182.6","2,250,633.1","43,915,015.0","17,077,572.0","826,642.0","2,979,883.0",0.0,0.0,0.0,"1,914,693.4","562,707.7","88,771,803.8","3,806,525.0","2,979,883.0","74,674,114.7","17,904,214.0",24.8991,2.4311,47.4355,18.4466,0.8929,3.2188,0.0000,0.0000,0.0000,2.0682,0.6078,95.8883,4.1117,3.2188,80.6605,19.3395,,,,,,,,,,,,
20,MA,25,"15,571.6","369,514,728.9","164,954,310.9","47,048,509.5","21,205,032.3","23,885.44","9,113.45","88,253.38","28,206,643.0","3,050,805.8","771,221.8","28,358,215.8",N/A,1.0154,0.8596,3.7516,"1,199.05",64.84,16.39,"1,205.49",N/A,0.1293,0.1105,0.4777,152.67,N/A,1.1384,0.9638,4.2064,"1,344.40",72.70,18.38,N/A,1.2534,1.0147,0.1764,0.5596,0.8774,0.8958,0.1623,0.4102,7.2915,5.7637,0.1713,2.7079,"1,945.79","1,783.24",913.41,"1,284.82",N/A,N/A,0.1315,0.0909,0.0231,0.0664,0.0925,0.0799,0.0214,0.0493,0.7649,0.5161,0.0225,0.3212,204.11,159.67,119.82,152.42,N/A,N/A,0.8082,0.7331,3.0359,"1,294.27",45.92,13.28,N/A,"12,024,346.9","3,049,165.5","24,900,015.7","5,119,789.0","-33,064.8","1,184,126.5",0.0,0.0,0.0,"804,130.7",0.0,"45,897,447.8","1,151,061.7","1,184,126.5","41,961,785.3","5,086,724.2",25.5394,6.4763,52.8870,10.8743,0.0000,2.5151,0.0000,0.0000,0.0000,1.7080,0.0000,97.4849,2.5151,2.5151,89.1257,10.8743,,,,,,,,,,,,
21,MD,24,"13,437.0","342,572,815.5","154,419,018.7","50,197,923.8","21,741,526.4","57,856.24","18,231.96","302,329.39","33,573,366.7","1,655,057.2","1,162,330.2","33,770,905.9",N/A,2.3051,1.6772,12.0455,"1,337.64",32.97,23.15,"1,345.51",N/A,0.3378,0.2361,1.7651,196.01,N/A,3.3841,2.4622,17.6840,"1,963.78",48.40,33.99,N/A,3.2472,5.1474,0.7753,3.1355,2.2186,3.9017,0.8452,2.1470,18.1298,7.5614,0.1265,17.1553,"1,989.31","1,671.82","1,049.23","1,938.12",N/A,N/A,0.3273,0.4792,0.0884,0.3181,0.2189,0.3697,0.0919,0.2135,1.8271,0.7040,0.0144,1.7402,200.48,155.65,119.59,196.60,N/A,N/A,3.5070,2.7319,18.4028,"1,979.77",43.90,32.60,N/A,"29,699,186.1","984,830.8","2,240,926.8","14,353,192.0","1,652,216.5","581,969.4",0.0,0.0,0.0,"685,602.1",0.0,"47,963,737.9","2,234,185.9","581,969.4","34,192,515.4","16,005,408.5",59.1642,1.9619,4.4642,28.5932,3.2914,1.1593,0.0000,0.0000,0.0000,1.3658,0.0000,95.5492,4.4508,1.1593,68.1154,31.8846,,,,,,,,,,,,
22,ME,23,"4,469.5","107,813,108.6","45,563,656.5","16,128,567.4","6,798,915.6","9,153.02","3,654.96","15,022.68","4,257,425.0","3,157,344.4","453,933.7","4,360,936.9",N/A,1.1350,1.0752,1.8629,527.94,195.76,28.14,540.77,N/A,0.1698,0.1604,0.2787,78.98,N/A,1.4893,1.4108,2.4444,692.75,256.88,36.93,N/A,N/A,1.4801,0.2477,0.3450,N/A,1.7283,0.1869,0.2389,N/A,7.5401,0.2691,0.8428,N/A,"1,428.06",836.43,883.11,N/A,N/A,N/A,0.1776,0.0343,0.0472,N/A,0.2045,0.0259,0.0330,N/A,0.9050,0.0373,0.1153,N/A,171.41,115.85,120.84,N/A,N/A,0.8086,0.7201,1.8040,850.61,113.88,16.45,N/A,"375,577.0","818,377.2","6,674,593.8",0.0,"3,738,167.6","4,095,647.1","99,071.0",0.0,0.0,"327,133.8",0.0,"8,195,681.8","7,932,885.7","4,194,718.1","12,291,328.9","3,837,238.6",2.3286,5.0741,41.3837,0.0000,23.1773,25.3937,0.6143,0.0000,0.0000,2.0283,0.0000,50.8147,49.1853,26.0080,76.2084,23.7916,,,,,,,,,,,,
23,MI,26,"32,908.9","879,396,746.2","390,053,465.1","117,893,865.2","51,353,944.4","120,142.19","42,261.45","364,020.79","83,515,634.0","3,346,732.8","2,841,901.1","83,991,269.4",N/A,2.0381,1.6459,6.1754,"1,416.79",28.39,24.11,"1,424.86",N/A,0.2732,0.2167,0.8279,189.94,N/A,2.7864,2.2502,8.4427,"1,936.97",38.81,32.96,N/A,3.0871,0.1686,0.5964,2.5023,2.4683,0.1560,0.5453,1.9628,9.8490,0.8782,0.1292,7.7929,"2,155.68",40.83,982.76,"1,811.09",N/A,N/A,0.2925,0.8620,0.0744,0.2700,0.2313,0.8764,0.0663,0.2117,0.9333,4.4897,0.0161,0.8409,204.26,208.74,122.57,195.42,N/A,N/A,2.3312,1.8505,6.8033,"1,831.03",32.44,28.04,N/A,"70,810,598.7","698,525.0","11,724,913.0","31,516,953.0","140,748.3","2,401,027.6","2,723.0",0.0,0.0,"598,376.6",0.0,"115,349,366.3","2,544,498.9","2,403,750.6","86,233,440.9","31,660,424.3",60.0630,0.5925,9.9453,26.7333,0.1194,2.0366,0.0023,0.0000,0.0000,0.5076,0.0000,97.8417,2.1583,2.0389,73.1450,26.8550,,,,,,,,,,,,
24,MN,27,"14,273.8","432,659,734.1","183,050,795.9","54,535,354.5","23,038,422.9","82,915.29","34,998.55","97,016.74","41,499,640.8","2,328,846.5","1,503,548.4","41,757,143.7",N/A,3.0408,3.0383,3.5579,"1,521.94",42.70,27.57,"1,531.38",N/A,0.3833,0.3824,0.4485,191.84,N/A,4.3478,4.3443,5.0873,"2,176.13",61.06,39.42,N/A,4.6034,5.2741,0.6157,4.2631,4.5728,3.9622,0.5848,4.2382,5.1017,7.6252,0.0248,4.6575,"2,336.73","1,914.62","1,086.37","2,225.16",N/A,N/A,0.4005,0.4109,0.0685,0.3780,0.3991,0.3185,0.0655,0.3770,0.4438,0.5940,0.0028,0.4130,203.30,149.15,120.86,197.31,N/A,N/A,4.9104,5.1611,5.1383,"1,870.34",105.65,35.51,N/A,"32,190,372.6","404,531.7","3,901,389.9","13,103,000.0","653,821.8","1,273,592.9","2,637,674.0",0.0,0.0,"320,141.6","50,829.9","49,970,265.8","4,565,088.7","3,911,266.9","38,140,858.7","16,394,495.8",59.0266,0.7418,7.1539,24.0266,1.1989,2.3354,4.8366,0.0000,0.0000,0.5870,0.0932,91.6291,8.3709,7.1720,69.9379,30.0621,,,,,,,,,,,,
25,MO,29,"21,647.3","808,653,462.4","361,828,560.8","91,133,917.6","40,741,183.9","109,049.15","37,789.01","270,644.15","81,238,841.2","1,886,681.5","2,687,573.2","81,675,225.2",N/A,2.3932,1.8551,5.9395,"1,782.85",20.70,29.49,"1,792.42",N/A,0.2697,0.2089,0.6694,200.92,N/A,2.7203,2.1087,6.7514,"2,026.56",23.53,33.52,N/A,2.8537,46.1222,0.3701,2.7209,2.2636,40.5335,0.3607,2.1229,7.1462,4.9768,0.0090,6.7533,"2,087.75","4,031.72",982.67,"2,027.11",N/A,N/A,0.2800,1.8503,0.0448,0.2698,0.2197,1.8652,0.0430,0.2089,0.7012,0.1997,0.0011,0.6695,204.86,161.75,118.82,200.97,N/A,N/A,2.7106,2.1181,6.7418,"1,887.80",23.40,28.83,N/A,"75,089,978.2","60,400.9","4,957,790.5","9,371,955.0","1,587,799.0","29,309.4",0.0,0.0,0.0,"36,684.6",0.0,"89,516,809.2","1,617,108.4","29,309.4","80,174,163.6","10,959,754.0",82.3952,0.0663,5.4401,10.2837,1.7423,0.0322,0.0000,0.0000,0.0000,0.0403,0.0000,98.2256,1.7744,0.0322,87.9740,12.0260,,,,,,,,,,,,
26,MS,28,"17,082.2","376,324,277.9","193,490,028.7","49,854,974.3","24,518,009.5","49,433.37","25,417.54","71,894.86","30,770,982.0","1,094,496.9","786,552.9","30,904,390.0",N/A,1.9831,2.0734,2.8842,"1,234.42",21.95,15.78,"1,239.77",N/A,0.2627,0.2627,0.3821,163.53,N/A,2.4414,2.5525,3.5507,"1,519.70",27.03,19.42,N/A,3.8052,13.8302,1.0025,2.4938,3.8741,12.8582,1.2635,2.4957,6.5219,2.4340,0.2471,3.5862,"2,116.55","1,954.45",957.13,"1,573.84",N/A,N/A,0.3554,1.1537,0.1257,0.2645,0.3619,1.1306,0.1519,0.2643,0.6091,0.2031,0.0310,0.3804,197.66,163.04,120.02,166.95,N/A,N/A,2.1901,2.1948,2.7732,"1,372.39",24.58,13.43,N/A,"17,407,324.6","399,370.4","21,337,900.0","9,358,784.0",0.0,"1,314,975.6",0.0,0.0,0.0,"36,619.8",0.0,"48,539,998.8","1,314,975.6","1,314,975.6","40,496,190.3","9,358,784.0",34.9159,0.8011,42.7999,18.7720,0.0000,2.6376,0.0000,0.0000,0.0000,0.0735,0.0000,97.3624,2.6376,2.6376,81.2280,18.7720,,,,,,,,,,,,
27,MT,30,"5,612.0","228,167,081.0","91,897,797.2","28,931,493.0","12,463,106.5","44,565.19","15,905.42","44,412.88","23,350,584.5","582,111.7","797,239.5","23,480,268.8",N/A,3.0807,2.5524,3.0702,"1,614.20",20.12,27.56,"1,623.16",N/A,0.3906,0.3462,0.3893,204.68,N/A,4.6735,3.8720,4.6575,"2,448.76",30.52,41.80,N/A,4.6302,5.6336,11.3968,4.6898,4.0367,5.8076,11.3786,4.1246,3.1678,62.7530,0.0508,4.6667,"2,484.06","1,714.52","2,334.24","2,463.75",N/A,N/A,0.3831,0.7257,1.1619,0.3920,0.3367,0.7249,1.2325,0.3472,0.2621,8.0841,0.0052,0.3901,205.54,220.87,237.97,205.92,N/A,N/A,9.5421,4.9215,2.2532,"2,551.42",28.54,33.75,N/A,"18,356,774.5","478,677.3","105,973.5",0.0,"9,364,336.0","110,944.7","495,776.0",0.0,0.0,"19,011.0",0.0,"18,960,436.3","9,971,056.7","606,720.7","19,071,381.0","9,860,112.0",63.4491,1.6545,0.3663,0.0000,32.3673,0.3835,1.7136,0.0000,0.0000,0.0657,0.0000,65.5356,34.4644,2.0971,65.9191,34.0809,,,,,,,,,,,,
