Data Year,State abbreviation,FIPS State code,State nameplate capacity (MW),State annual heat input from combustion (MMBtu),State ozone season heat input from combustion (MMBtu),State total annual heat input (MMBtu),State total ozone season heat input (MMBtu),State annual net generation (MWh),State ozone season net generation (MWh),State annual NOx emissions (tons),State ozone season NOx emissions (tons),State annual SO2 emissions (tons),State annual CO2 emissions (tons),State annual CH4 emissions (lbs),State annual N2O emissions (lbs),State annual CO2 equivalent emissions (tons),State annual Hg emissions (lbs),State annual NOx total output emission rate (lb/MWh),State ozone season NOx total output emission rate (lb/MWh),State annual SO2 total output emission rate (lb/MWh),State annual CO2 total output emission rate (lb/MWh),State annual CH4 total output emission rate (lb/MWh),State annual N2O total output emission rate (lb/MWh),State annual CO2 equivalent total output emission rate (lb/MWh),State annual Hg total output emission rate (lb/MWh),State annual NOx input emission rate (lb/MMBtu),State ozone season NOx input emission rate (lb/MMBtu),State annual SO2 input emission rate (lb/MMBtu),State annual CO2 input emission rate (lb/MMBtu),State annual CH4 input emission rate (lb/MMBtu),State annual N2O input emission rate (lb/MMBtu),State annual CO2 equivalent input emission rate (lb/MMBtu),State annual Hg input emission rate (lb/MMBtu),State annual NOx combustion output emission rate (lb/MWh),State ozone season NOx combustion output emission rate (lb/MWh),State annual SO2 combustion output emission rate (lb/MWh),State annual CO2 combustion output emission rate (lb/MWh),State annual CH4 combustion output emission rate (lb/MWh),State annual N2O combustion output emission rate (lb/MWh),State annual CO2 equivalent combustion output emission rate (lb/MWh),State annual Hg combustion output emission rate (lb/MWh),State annual NOx coal output emission rate (lb/MWh),State annual NOx oil output emission rate (lb/MWh),State annual NOx gas output emission rate (lb/MWh),State annual NOx fossil fuel output emission rate (lb/MWh),State ozone season NOx coal output emission rate (lb/MWh),State ozone season NOx oil output emission rate (lb/MWh),State ozone season NOx gas output emission rate (lb/MWh),State ozone season Nox fossil fuel output emission rate (lb/MWh),State annual SO2 coal output emission rate (lb/MWh),State annual SO2 oil output emission rate (lb/MWh),State annual SO2 gas output emission rate (lb/MWh),State annual SO2 fossil fuel output emission rate (lb/MWh),State annual CO2 coal output emission rate (lb/MWh),State annual CO2 oil output emission rate (lb/MWh),State annual CO2 gas output emission rate (lb/MWh),State annual CO2 fossil fuel output emission rate (lb/MWh),State annual CH4 coal output emission rate (lb/MWh),State annual CH4 oil output emission rate (lb/MWh),State annual CH4 gas output emission rate (lb/MWh),State annual CH4 fossil fuel output emission rate (lb/MWh),State annual N2O coal output emission rate (lb/MWh),State annual N2O oil output emission rate (lb/MWh),State annual N2O gas output emission rate (lb/MWh),State annual N2O fossil fuel output emission rate (lb/MWh),State annual CO2 equivalent coal output emission rate (lb/MWh),State annual CO2 equivalent oil output emission rate (lb/MWh),State annual CO2 equivalent gas output emission rate (lb/MWh),State annual CO2 equivalent fossil fuel output emission rate (lb/MWh),State annual Hg coal output emission rate (lb/MWh),State annual Hg fossil fuel output emission rate (lb/MWh),State annual NOx coal input emission rate (lb/MMBtu),State annual NOx oil input emission rate (lb/MMBtu),State annual NOx gas input emission rate (lb/MMBtu),State annual NOx fossil fuel input emission rate (lb/MMBtu),State ozone season NOx coal input emission rate (lb/MMBtu),State ozone season NOx oil input emission rate (lb/MMBtu),State ozone season NOx gas input emission rate (lb/MMBtu),State ozone season NOx fossil fuel input emission rate (lb/MMBtu),State annual SO2 coal input emission rate (lb/MMBtu),State annual SO2 oil input emission rate (lb/MMBtu),State annual SO2 gas input emission rate (lb/MMBtu),State annual SO2 fossil fuel input emission rate (lb/MMBtu),State annual CO2 coal input emission rate (lb/MMBtu),State annual CO2 oil input emission rate (lb/MMBtu),State annual CO2 gas input emission rate (lb/MMBtu),State annual CO2 fossil fuel input emission rate (lb/MMBtu),State annual CH4 coal input emission rate (lb/MMBtu),State annual CH4 oil input emission rate (lb/MMBtu),State annual CH4 gas input emission rate (lb/MMBtu),State annual CH4 fossil fuel input emission rate (lb/MMBtu),State annual N2O coal input emission rate (lb/MMBtu),State annual N2O oil input emission rate (lb/MMBtu),State annual N2O gas input emission rate (lb/MMBtu),State annual N2O fossil fuel input emission rate (lb/MMBtu),State annual CO2 equivalent coal input emission rate (lb/MMBtu),State annual CO2 equivalent oil input emission rate (lb/MMBtu),State annual CO2 equivalent gas input emission rate (lb/MMBtu),State annual CO2 equivalent fossil fuel input emission rate (lb/MMBtu),State annual Hg coal input emission rate (lb/MMBtu),State annual Hg fossil fuel input emission rate (lb/MMBtu),State annual NOx non-baseload output emission rate (lb/MWh),State ozone season NOx non-baseload output emission rate (lb/MWh),State annual SO2 non-baseload output emission rate (lb/MWh) ,State annual CO2 non-baseload output emission rate (lb/MWh) ,State annual CH4 non-baseload output emission rate (lb/MWh),State annual N2O non-baseload output emission rate (lb/MWh),State annual CO2 equivalent non-baseload output emission rate (lb/MWh),State annual Hg non-baseload output emission rate (lb/MWh),State annual coal net generation (MWh),State annual oil net generation (MWh),State annual gas net generation (MWh),State annual nuclear net generation (MWh),State annual hydro net generation (MWh),State annual biomass net generation (MWh),State annual wind net generation (MWh),State annual solar net generation (MWh),State annual geothermal net generation (MWh),State annual other fossil net generation (MWh),State annual other unknown/ purchased fuel net generation (MWh),State annual total nonrenewables net generation (MWh),State annual total renewables net generation (MWh),State annual total nonhydro renewables net generation (MWh),State annual total combustion net generation (MWh),State annual total noncombustion net generation (MWh),State coal generation percent (resource mix),State oil generation percent (resource mix),State gas generation percent (resource mix),State nuclear generation percent (resource mix),State hydro generation percent (resource mix),State biomass generation percent (resource mix),State wind generation percent (resource mix),State solar generation percent (resource mix),State geothermal generation percent (resource mix),State other fossil generation percent (resource mix),State other unknown/ purchased fuel generation percent (resource mix),State total nonrenewables generation percent (resource mix),State total renewables generation percent (resource mix),State total nonhydro renewables generation percent (resource mix),State total combustion generation percent (resource mix),State total noncombustion generation percent (resource mix),State annual nonbaseload coal net generation (MWh),State annual nonbaseload oil net generation (MWh),State annual nonbaseload gas net generation (MWh),State annual nonbaseload nuclear net generation (MWh),State annual nonbaseload hydro net generation (MWh),State annual nonbaseload biomass net generation (MWh),State annual nonbaseload wind net generation (MWh),State annual nonbaseload solar net generation (MWh),State annual nonbaseload geothermal net generation (MWh),State annual nonbaseload other fossil net generation (MWh),State annual nonbaseload other unknown/ purchased fuel net generation (MWh),State nonbaseload coal generation percent (resource mix),State nonbaseload oil generation percent (resource mix),State nonbaseload gas generation percent (resource mix),State nonbaseload nuclear generation percent (resource mix),State nonbaseload hydro generation percent (resource mix),State nonbaseload biomass generation percent (resource mix),State nonbaseload wind generation percent (resource mix),State nonbaseload solar generation percent (resource mix),State nonbaseload geothermal generation percent (resource mix),State nonbaseload other fossil generation percent (resource mix),State nonbaseload other unknown/ purchased fuel generation percent (resource mix)
YEAR,PSTATABB,FIPSST,STNAMEPCAP,STHTIAN,STHTIOZ,STHTIANT,STHTIOZT,STNGENAN,STNGENOZ,STNOXAN,STNOXOZ,STSO2AN,STCO2AN,STCH4AN,STN2OAN,STCO2EQA,STHGAN,STNOXRTA,STNOXRTO,STSO2RTA,STCO2RTA,STCH4RTA,STN2ORTA,STC2ERTA,STHGRTA,STNOXRA,STNOXRO,STSO2RA,STCO2RA,STCH4RA,STN2ORA,STC2ERA,STHGRA,STNOXCRT,STNOXCRO,STSO2CRT,STCO2CRT,STCH4CRT,STN2OCRT,STC2ECRT,STHGCRT,STCNOXRT,STONOXRT,STGNOXRT,STFSNXRT,STCNXORT,STONXORT,STGNXORT,STFSNORT,STCSO2RT,STOSO2RT,STGSO2RT,STFSS2RT,STCCO2RT,STOCO2RT,STGCO2RT,STFSC2RT,STCCH4RT,STOCH4RT,STGCH4RT,STFCH4RT,STCN2ORT,STON2ORT,STGN2ORT,STFN2ORT,STCC2ERT,STOC2ERT,STGC2ERT,STFSC2ERT,STCHGRT,STFSHGRT,STCNOXR,STONOXR,STGNOXR,STFSNXR,STCNXOR,STONXOR,STGNXOR,STFSNOR,STCSO2R,STOSO2R,STGSO2R,STFSS2R,STCCO2R,STOCO2R,STGCO2R,STFSC2R,STCCH4R,STOCH4R,STGCH4R,STFCH4R,STCN2OR,STON2OR,STGN2OR,STFN2OR,STCC2ER,STOC2ER,STGC2ER,STFSC2ER,STCHGR,STFSHGR,STNBNOX,STNBNXO,STNBSO2,STNBCO2,STNBCH4,STNBN2O,STNBC2E,STNBHG,STGENACL,STGENAOL,STGENAGS,STGENANC,STGENAHY,STGENABM,STGENAWI,STGENASO,STGENAGT,STGENAOF,STGENAOP,STGENATN,STGENATR,STGENATH,STGENACY,STGENACN,STCLPR,STOLPR,STGSPR,STNCPR,STHYPR,STBMPR,STWIPR,STSOPR,STGTPR,STOFPR,STOPPR,STTNPR,STTRPR,STTHPR,STCYPR,STCNPR,STNBGNCL,STNBGNOL,STNBGNGS,STNBGNNC,STNBGNHY,STNBGNBM,STNBGNWI,STNBGNSO,STNBGNGT,STNBGNOF,STNBGNOP,STNBCLPR,STNBOLPR,STNBGSPR,STNBNCPR,STNBHYPR,STNBBMPR,STNBWIPR,STNBSOPR,STNBGTPR,STNBOFPR,STNBOPPR
2019,AK,02,"3,577","41,091,936","15,785,366","56,817,777","22,595,129","6,068,243","2,410,625","20,241","7,886","2,168","2,942,057","481,477","66,982","2,958,055",--,6.671,6.542,0.714,969.657,0.079,0.011,974.930,--,0.985,0.999,0.106,143.194,0.012,0.002,143.973,--,9.409,9.228,1.008,"1,367.672",0.112,0.016,"1,375.109",--,2.068,17.408,8.713,9.431,2.035,17.536,8.757,9.607,2.702,2.628,0.029,1.008,"2,283.790","1,560.441","1,077.247","1,375.556",0.2574,0.2775,0.0203,0.1127,0.0375,0.0396,0.0020,0.0157,"2,301.409","1,579.185","1,078.361","1,383.041",--,--,0.191,1.847,0.945,0.991,0.186,1.855,0.949,1.005,0.250,0.279,0.003,0.106,211.407,165.531,116.889,144.491,0.0238,0.0294,0.0022,0.0118,0.0035,8.4050,0.0002,0.0016,213.038,167.519,117.010,145.277,--,--,9.257,9.574,1.027,"1,363.836",0.113,0.016,"1,371.377",--,"683,055","898,595","2,686,990",0,"1,623,366","37,547","142,591",0,0,0,"(3,902)","4,264,738","1,803,504","180,138","4,302,285","1,765,957",11.2%,14.8%,44.3%,0.0%,26.7%,0.6%,2.3%,0.0%,0.0%,0.0%,0.0%,70.3%,29.7%,3.0%,70.9%,29.1%,"396,420","812,097","1,915,623",0,0,"26,673",0,0,0,0,0,12.6%,25.8%,60.8%,0.0%,0.0%,0.8%,0.0%,0.0%,0.0%,0.0%,0.0%
2019,AL,01,"39,621","734,684,669","346,456,512","1,295,527,860","589,517,937","142,679,433","64,623,509","21,325","9,801","9,890","55,780,846","7,897,602","1,158,990","56,042,549",--,0.299,0.303,0.139,781.905,0.055,0.008,785.573,--,0.058,0.057,0.027,151.850,0.011,0.002,152.562,--,0.489,0.496,0.227,"1,278.902",0.091,0.013,"1,284.902",--,0.807,38.533,0.204,0.478,0.808,38.567,0.206,0.471,0.331,3.657,0.005,0.153,"1,900.988","2,059.677",844.632,"1,323.638",0.1762,0.0834,0.0190,0.0903,0.0254,0.0167,0.0023,0.0128,"1,912.958","2,066.734",845.494,"1,329.537",--,--,0.080,3.056,0.028,0.056,0.079,3.055,0.028,0.055,0.033,0.290,0.001,0.018,187.487,163.326,117.100,154.995,0.0174,0.0066,0.0026,0.0106,0.0025,2.6456,0.0003,0.0015,188.667,163.885,117.220,155.686,--,--,0.553,0.563,0.236,"1,158.089",0.063,0.009,"1,162.299",--,"26,655,067","19,920","57,197,370","43,656,862","11,405,216","3,357,457",0,"384,939",0,"2,657",(56),"127,531,820","15,147,612","3,742,396","87,232,416","55,447,017",18.7%,0.0%,40.1%,30.6%,8.0%,2.4%,0.0%,0.3%,0.0%,0.0%,0.0%,89.4%,10.6%,2.6%,61.1%,38.9%,"13,820,942",979,"24,165,391",0,0,"1,127,254",0,0,0,"3,031",0,35.3%,0.0%,61.8%,0.0%,0.0%,2.9%,0.0%,0.0%,0.0%,0.0%,0.0%
2019,AR,05,"19,857","419,256,650","204,675,967","599,795,550","275,548,695","63,857,739","28,711,640","18,347","9,318","41,352","35,806,587","6,043,674","884,622","36,013,942",--,0.575,0.649,1.295,"1,121.449",0.095,0.014,"1,127.943",--,0.088,0.091,0.197,170.810,0.014,0.002,171.799,--,0.800,0.903,1.802,"1,560.559",0.132,0.019,"1,569.596",--,1.382,37.333,0.162,0.789,1.515,37.009,0.201,0.858,3.455,3.333,0.006,1.780,"2,315.563","1,923.556",871.535,"1,614.231",0.2452,0.0779,0.0162,0.1340,0.0357,0.0156,0.0016,0.0191,"2,332.324","1,930.222",872.424,"1,623.284",--,--,0.125,3.170,0.022,0.085,0.131,3.149,0.026,0.090,0.312,0.283,0.001,0.192,208.948,163.322,118.855,174.303,0.0221,0.0066,0.0022,0.0145,0.0032,2.6415,0.0002,0.0021,210.460,163.888,118.977,175.280,--,--,0.901,0.950,2.141,"1,557.186",0.126,0.018,"1,565.806",--,"22,731,353","46,234","21,772,400","13,574,947","4,185,420","1,334,615",0,"207,930",0,"5,068",(229),"58,129,774","5,727,965","1,542,545","45,889,442","17,968,297",35.6%,0.1%,34.1%,21.3%,6.6%,2.1%,0.0%,0.3%,0.0%,0.0%,0.0%,91.0%,9.0%,2.4%,71.9%,28.1%,"11,052,433",9,"12,334,500",0,0,"818,268",0,0,0,0,0,45.7%,0.0%,51.0%,0.0%,0.0%,3.4%,0.0%,0.0%,0.0%,0.0%,0.0%
2019,AZ,04,"41,606","633,812,937","311,406,688","1,074,295,701","511,440,061","113,368,628","54,003,899","29,341","14,888","12,170","49,268,866","7,024,692","987,300","49,503,782",--,0.518,0.551,0.215,869.180,0.062,0.009,873.324,--,0.093,0.096,0.038,155.468,0.011,0.002,156.209,--,0.845,0.901,0.351,"1,419.645",0.101,0.014,"1,426.414",--,1.911,42.644,0.315,0.840,1.988,42.667,0.337,0.874,1.045,24.475,0.010,0.350,"2,387.495","7,911.593",951.883,"1,423.890",0.2614,0.3204,0.0180,0.0980,0.0380,0.0641,0.0019,0.0138,"2,405.361","7,938.712",952.915,"1,430.457",--,--,0.166,0.880,0.040,0.092,0.171,0.879,0.042,0.095,0.091,0.505,0.001,0.038,207.104,163.325,120.244,156.406,0.0227,0.0066,0.0023,0.0108,0.0033,2.6452,0.0002,0.0015,208.654,163.885,120.374,157.128,--,--,0.875,0.910,0.359,"1,460.706",0.101,0.014,"1,467.457",--,"23,217,974","63,748","45,902,153","31,920,368","6,206,912","230,667","554,374","5,276,873",0,0,"(4,442)","101,099,802","12,268,827","6,061,915","69,410,101","43,958,527",20.5%,0.1%,40.5%,28.2%,5.5%,0.2%,0.5%,4.7%,0.0%,0.0%,0.0%,89.2%,10.8%,5.3%,61.2%,38.8%,"14,705,925",59,"29,064,536",0,0,"7,990",0,0,0,0,0,33.6%,0.0%,66.4%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%,0.0%
2019,CA,06,"109,745","722,844,593","304,105,644","1,707,003,763","815,311,318","201,747,828","95,130,826","35,486","15,184","3,400","38,896,098","5,367,467","660,410","39,056,658",--,0.352,0.319,0.034,385.591,0.027,0.003,387.183,--,0.098,0.100,0.009,107.620,0.007,0.001,108.064,--,0.753,0.683,0.072,825.040,0.057,0.007,828.446,--,1.241,10.546,0.611,0.610,1.386,9.663,0.645,0.638,0.003,0.773,0.008,0.009,"1,148.629","1,864.378",851.005,853.099,0.1292,0.0228,0.0162,0.0165,0.0188,0.0044,0.0016,0.0017,"1,157.449","1,866.259",851.887,854.004,--,--,0.222,1.077,0.084,0.084,0.223,1.016,0.087,0.086,0.001,0.079,0.001,0.001,205.810,190.446,116.775,117.125,0.0231,0.0023,0.0022,0.0023,0.0034,0.8983,0.0002,0.0002,207.391,190.638,116.896,117.250,--,--,0.651,0.679,0.021,861.840,0.041,0.005,864.334,--,"240,456","49,583","85,839,066","16,165,384","38,324,154","6,091,066","13,730,984","28,324,249","10,914,107","1,476,205","592,576","104,363,268","97,384,559","59,060,406","94,288,950","107,458,877",0.1%,0.0%,42.5%,8.0%,19.0%,3.0%,6.8%,14.0%,5.4%,0.7%,0.3%,51.7%,48.3%,29.3%,46.7%,53.3%,"143,111","104,620","51,980,807",0,0,"1,916,113",0,0,0,"1,081,917",0,0.3%,0.2%,94.1%,0.0%,0.0%,3.5%,0.0%,0.0%,0.0%,2.0%,0.0%
2019,CO,08,"22,304","421,446,883","176,473,605","545,610,682","229,210,528","56,336,873","23,730,755","20,009","7,931","11,414","37,259,672","6,932,270","992,750","37,494,245",--,0.710,0.668,0.405,"1,322.745",0.123,0.018,"1,331.073",--,0.095,0.090,0.054,176.818,0.016,0.002,177.931,--,0.938,0.883,0.535,"1,747.346",0.163,0.023,"1,758.347",--,1.352,28.570,0.299,0.937,1.313,19.631,0.302,0.884,0.884,12.233,0.005,0.537,"2,240.805","4,106.082","1,016.407","1,756.534",0.2549,0.1663,0.0183,0.1613,0.0371,0.0333,0.0018,0.0231,"2,258.220","4,120.150","1,017.411","1,767.457",--,--,0.126,1.136,0.035,0.095,0.122,1.128,0.035,0.090,0.082,0.487,0.001,0.054,208.287,163.326,118.813,177.658,0.0237,0.0066,0.0021,0.0163,0.0034,2.6456,0.0002,0.0023,209.906,163.885,118.930,178.763,--,--,0.797,0.765,0.403,"1,576.425",0.126,0.018,"1,584.879",--,"25,319,641","7,962","17,097,116",0,"1,619,119","162,043","10,852,376","1,218,220",0,0,"60,396","42,485,115","13,851,758","12,232,639","42,647,158","13,689,715",44.9%,0.0%,30.3%,0.0%,2.9%,0.3%,19.3%,2.2%,0.0%,0.0%,0.1%,75.4%,24.6%,21.7%,75.7%,24.3%,"10,065,824","2,967","12,071,173",0,0,"43,629",0,0,0,0,0,45.4%,0.0%,54.4%,0.0%,0.0%,0.2%,0.0%,0.0%,0.0%,0.0%,0.0%
2019,CT,09,"12,815","166,386,789","70,423,455","346,263,247","146,449,849","40,050,038","17,499,603","4,691","2,105",426,"9,499,417","1,952,481","246,374","9,560,385",--,0.234,0.241,0.021,474.377,0.049,0.006,477.422,--,0.056,0.060,0.005,114.185,0.012,0.001,114.918,--,0.413,0.424,0.037,835.631,0.086,0.011,840.995,--,0.000,20.762,0.196,0.208,0.000,6.529,0.203,0.214,0.000,6.186,0.013,0.017,0.000,"5,778.195",783.955,786.898,0.0000,0.1837,0.0165,0.0166,0.0000,0.0315,0.0017,0.0017,0.000,"5,792.174",784.862,787.812,--,--,0.000,0.499,0.029,0.031,0.000,0.283,0.032,0.034,0.000,0.149,0.002,0.002,0.000,138.767,117.252,117.331,0.0000,0.0044,0.0025,0.0025,0.0000,1.5129,0.0003,0.0003,0.000,139.103,117.388,117.467,--,--,0.359,0.353,0.048,768.234,0.059,0.007,771.868,--,"53,052","12,196","21,343,095","16,733,398","430,072","1,327,557","12,215","138,453",0,0,0,"38,141,741","1,908,297","1,478,225","22,735,900","17,314,138",0.1%,0.0%,53.3%,41.8%,1.1%,3.3%,0.0%,0.3%,0.0%,0.0%,0.0%,95.2%,4.8%,3.7%,56.8%,43.2%,0,"18,887","8,400,560",0,0,"265,108",0,0,0,0,0,0.0%,0.2%,96.7%,0.0%,0.0%,3.1%,0.0%,0.0%,0.0%,0.0%,0.0%
2019,DC,11,50,"1,594,084","714,865","1,672,708","756,319","174,080","71,930",279,123,3,"69,333","3,564",356,"69,431",--,3.211,3.408,0.037,796.570,0.020,0.002,797.692,--,0.351,0.343,0.004,86.988,0.002,0.000,87.111,--,3.383,3.590,0.039,839.128,0.022,0.002,840.310,--,0.000,0.000,3.117,3.117,0.000,0.000,3.553,3.553,0.000,0.000,0.034,0.034,0.000,0.000,"1,259.200","1,259.200",0.0000,0.0000,0.0237,0.0237,0.0000,0.0000,0.0024,0.0024,0.000,0.000,"1,260.501","1,260.501",--,--,0.000,0.000,0.289,0.289,0.000,0.000,0.289,0.289,0.000,0.000,0.003,0.003,0.000,0.000,116.889,116.889,0.0000,0.0000,0.0022,0.0022,0.0000,0.0000,0.0002,0.0002,0.000,0.000,117.010,117.010,--,--,3.867,4.910,0.044,663.082,0.022,0.002,664.270,--,0,0,"110,123",0,0,"55,128",0,"8,829",0,0,0,"110,123","63,957","63,957","165,251","8,829",0.0%,0.0%,63.3%,0.0%,0.0%,31.7%,0.0%,5.1%,0.0%,0.0%,0.0%,63.3%,36.7%,36.7%,94.9%,5.1%,0,0,"28,354",0,0,"32,496",0,0,0,0,0,0.0%,0.0%,46.6%,0.0%,0.0%,53.4%,0.0%,0.0%,0.0%,0.0%,0.0%
2019,DE,10,"4,067","32,362,465","19,688,842","32,888,543","19,934,980","5,258,538","2,979,775",450,284,306,"1,866,712","134,177","15,959","1,870,668",--,0.171,0.190,0.116,709.974,0.026,0.003,711.478,--,0.028,0.029,0.019,115.363,0.004,0.000,115.607,--,0.173,0.192,0.118,718.040,0.026,0.003,719.562,--,1.223,0.365,0.057,0.224,1.042,0.337,0.056,0.236,4.070,0.053,0.004,0.154,"2,976.955","1,043.037",753.241,946.215,0.4394,0.0196,0.0159,0.0309,0.0641,0.0020,0.0016,0.0038,"3,007.032","1,044.127",754.022,948.056,--,--,0.084,0.042,0.008,0.028,0.082,0.039,0.008,0.029,0.281,0.006,0.001,0.019,205.180,119.259,105.847,117.698,0.0303,0.0022,0.0022,0.0038,0.0044,0.4605,0.0002,0.0005,207.253,119.383,105.956,117.927,--,--,0.248,0.262,0.176,847.844,0.032,0.004,849.823,--,"119,120","18,718","4,806,239",0,0,"61,389","5,270","53,807",0,"193,994",0,"5,138,072","120,466","120,466","5,199,461","59,077",2.3%,0.4%,91.4%,0.0%,0.0%,1.2%,0.1%,1.0%,0.0%,3.7%,0.0%,97.7%,2.3%,2.3%,98.9%,1.1%,"121,056","1,612,165","868,488",0,0,"26,162",0,0,0,0,0,4.6%,61.3%,33.0%,0.0%,0.0%,1.0%,0.0%,0.0%,0.0%,0.0%,0.0%
